,file_name,case_name,docket_number,Argued,Decided,Granted,first_party,first_party_label,second_party,second_party_label,winning_party,decision_type,majority_vote,minority_vote,advocate_0,advocate_description_0,advocate_1,advocate_description_1,advocate_2,advocate_description_2,advocate_3,advocate_description_3,advocate_4,advocate_description_4,advocate_5,advocate_description_5,advocate_6,advocate_description_6,advocate_7,advocate_description_7,advocate_8,advocate_description_8,advocate_9,advocate_description_9,advocate_10,advocate_description_10,advocate_11,advocate_description_11,advocate_12,advocate_description_12,advocate_13,advocate_description_13,advocate_14,advocate_description_14,advocate_15,advocate_description_15,john_m_harlan2,hugo_l_black,william_o_douglas,potter_stewart,william_j_brennan_jr,byron_r_white,earl_warren,tom_c_clark,abe_fortas,thurgood_marshall,harry_a_blackmun,lewis_f_powell_jr,william_h_rehnquist,john_paul_stevens,sandra_day_oconnor,antonin_scalia,anthony_m_kennedy,david_h_souter,clarence_thomas,ruth_bader_ginsburg,stephen_g_breyer,felix_frankfurter,harold_burton,stanley_reed,sherman_minton,arthur_j_goldberg,sonia_sotomayor,john_g_roberts_jr,samuel_a_alito_jr,warren_e_burger,elena_kagan,neil_gorsuch,brett_m_kavanaugh,charles_e_whittaker,petitioner_wins
5117,2006.06-5247,Fry v. Pliler,06-5247,1174366800.0,1181538000.0,1165471200.0,John Francis Fry,Petitioner,"Cheryl K. Pliler, Warden",Respondent,,majority opinion,5.0,4.0,victor_s_haltom,on behalf of Petitioner,ross_c_moody,,patricia_a_millett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,0
5118,2006.06-5306,Bowles v. Russell,06-5306,1174885200.0,1181797200.0,1165471200.0,Keith Bowles,Petitioner,"Harry Russell, Warden",Respondent,,majority opinion,5.0,4.0,paul_mancino_jr,on behalf of Petitioner,william_p_marshall,on behalf of Respondent,malcolm_l_stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,0
5119,2006.06-531,Sole v. Wyner,06-531,1176786000.0,1180933200.0,1168581600.0,"Michael W. Sole, Secretary, Florida Department of Environmental Protection, et al.",Petitioner,T.A. Wyner et al.,Respondent,"Michael W. Sole, Secretary, Florida Department of Environmental Protection, et al.",majority opinion,9.0,0.0,seth_m_galanter,on behalf of Respondents,virginia_a_seitz,,patricia_a_millett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5120,2006.06-5618,Claiborne v. United States,06-5618,1171951200.0,1180933200.0,1162533600.0,Mario Claiborne,Petitioner,United States,Respondent,,,,,michael_r_dreeben,on behalf of Respondent,michael_dwyer,on behalf of Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5121,2006.06-562,United States v. Atlantic Research Corp.,06-562,1177304400.0,1181538000.0,1169186400.0,United States,Petitioner,Atlantic Research Corporation,Respondent,,majority opinion,9.0,0.0,thomas_g_hungar,"Deputy Solicitor General, Department of Justice, argued the cause for the petitioner",owen_t_armstrong_jr,argued the cause for the respondent,jay_d_geck,"on behalf of Washington, et al., as amici curiae, supporting the respondent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,0
5122,2006.06-5754,Rita v. United States,06-5754,1171951200.0,1182402000.0,1162533600.0,Victor A. Rita,Petitioner,United States,Respondent,,majority opinion,8.0,1.0,thomas_n_cochran,for the petitioner,michael_r_dreeben,"Deputy Solicitor General, Department of Justice, for the respondent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,minority,majority,majority,majority,,,,,,,majority,majority,,,,,,0
5123,2006.06-593,"Long Island Care at Home, Ltd. v. Coke",06-593,1176699600.0,1181538000.0,1167976800.0,"Long Island Care at Home, Ltd., et al.",Petitioner,Evelyn Coke,Respondent,"Long Island Care at Home, Ltd., et al.",majority opinion,9.0,0.0,harold_c_becker,on behalf of Respondent,h_bartow_farr_iii,,david_b_salmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5124,2006.06-606,"Altadis USA, Inc. v. Sea Star Line, LLC",06-606,,1171260000.0,1167976800.0,"Altadis USA, Inc.",Petitioner,"Sea Star Line, LLC, et al.",Respondent,neither party,dismissal - rule 46,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,none,none,none,none,none,none,,,,,,,none,none,,,,,,0
5125,2006.06-618,Office of Sen. Mark Dayton v. Hanson,06-618,1177390800.0,1179723600.0,,Office of Senator Mark Dayton,Appellant,Brad Hanson,Appellee,,majority opinion,8.0,0.0,thomas_e_caballero,"for United States Senate, as amicus curiae, supporting Appellee",jean_m_manning,on behalf of Appellant,richard_a_salzman,on behalf of Appellee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,none,majority,,,,,,0
5126,2006.06-6407,Panetti v. Quarterman,06-6407,1176872400.0,1183006800.0,1167976800.0,Scott Louis Panetti,Petitioner,"Nathaniel Quarterman, Director, Texas Department of Criminal Justice, Correctional Institutions Division",Respondent,Scott Louis Panetti,majority opinion,5.0,4.0,gregory_w_wiercioch,argued the cause for the petitioner,r_ted_cruz,argued the cause for the respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,minority,minority,,,,,,1
5127,2006.06-8120,Brendlin v. California,06-8120,1177304400.0,1182142800.0,1169186400.0,Bruce Edward Brendlin,Petitioner,California,Respondent,Bruce Edward Brendlin,majority opinion,9.0,0.0,elizabeth_m_campbell,on behalf of Petitioner,clifford_e_zall,on behalf of Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5128,2006.06-84,Safeco Insurance Co. of America v. Burr,06-84,1168927200.0,1180933200.0,1159246800.0,Safeco Insurance Company of America et al.,Petitioner,Charles Burr et al.,Respondent,Safeco Ins. Co. of America,majority opinion,9.0,0.0,scott_a_shorr,"Attorney for Respondent, Attorney for Respondents",maureen_e_mahoney,Attorney for Petitioners,patricia_a_millett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,0
5129,2006.06-969,"Federal Election Commission v. Wisconsin Right to Life, Inc.",06-969,1177477200.0,1182747600.0,,Federal Election Commission,Appellant,"Wisconsin Right to Life, Inc.",Appellee,,majority opinion,5.0,4.0,paul_d_clement,,seth_p_waxman,,james_bopp_jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,0
5130,2007.06-1005,United States v. Santos,06-1005,1191387600.0,1212382800.0,1177304400.0,United States,Petitioner,Efrain Santos and Benedicto Diaz,Respondent,,plurality opinion,5.0,4.0,todd_g_vare,on behalf of Respondents,matthew_d_roberts,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,minority,majority,majority,majority,minority,,,,,,,minority,minority,,,,,,0
5131,2007.06-10119,Snyder v. Louisiana,06-10119,1196748000.0,1205902800.0,1182747600.0,Allen Snyder,Petitioner,State of Louisiana,Respondent,Allen Snyder,majority opinion,7.0,2.0,terry_m_boudreaux,on behalf of the Respondent,stephen_b_bright,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,majority,majority,,,,,,1
5132,2007.06-1037,Kentucky Retirement Systems v. EEOC,06-1037,1199858400.0,1213851600.0,1190696400.0,Kentucky Retirement Systems et al.,Petitioner,Equal Employment Opportunity Commission,Respondent,"Kentucky Retirement Systems, et al.",majority opinion,5.0,4.0,robert_d_klausner,on behalf of the Petitioners,malcolm_l_stewart,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,minority,majority,majority,minority,majority,,,,,,,majority,minority,,,,,,1
5133,2007.06-1082,Virginia v. Moore,06-1082,1200290400.0,1208926800.0,1190696400.0,Commonwealth of Virginia,Petitioner,David Lee Moore,Respondent,Virginia,majority opinion,9.0,0.0,michael_r_dreeben,"on behalf of the United States, as amicus curiae, supporting the Petitioner",thomas_c_goldstein,on behalf of the Respondent,stephen_b_mccullough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5134,2007.06-11429,Burgess v. United States,06-11429,1206334800.0,1208322000.0,1197007200.0,Keith Lavon Burgess,Petitioner,United States,Respondent,,majority opinion,9.0,0.0,nicole_saharsky,on behalf of the Respondent,jeffrey_l_fisher,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,0
5135,2007.06-11543,Begay v. United States,06-11543,1200376800.0,1208322000.0,1190696400.0,Larry Begay,Petitioner,United States,Respondent,Larry Begay,majority opinion,6.0,3.0,margaret_a_katze,on behalf of the Petitioner,leondra_r_kruger,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,minority,minority,majority,majority,,,,,,,majority,minority,,,,,,1
5136,2007.06-11612,Gonzalez v. United States,06-11612,1199772000.0,1210568400.0,1190696400.0,Homero Gonzalez,Petitioner,United States,Respondent,United States,majority opinion,8.0,1.0,brent_e_newton,on behalf of the Petitioner,lisa_schiavo_blatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,minority,majority,majority,,,,,,,majority,majority,,,,,,0
5137,2007.06-1164,John R. Sand & Gravel Company v. United States,06-1164,1194328800.0,1199772000.0,1180414800.0,John R. Sand & Gravel Company,Petitioner,United States,Respondent,,majority opinion,7.0,2.0,malcolm_l_stewart,on behalf of the Respondent,jeffrey_k_haynes,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,majority,majority,minority,majority,,,,,,,majority,majority,,,,,,0
5138,2007.06-1181,Dada v. Mukasey,06-1181,1199685600.0,1213592400.0,1190696400.0,Samson Taiwo Dada,Petitioner,"Michael B. Mukasey, Attorney General",Respondent,Samson Taiwo Dada,majority opinion,5.0,4.0,edwin_s_kneedler,on behalf of the Respondent,christopher_j_meade,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,minority,minority,,,,,,1
5139,2007.06-1195,Boumediene v. Bush,06-1195,1196834400.0,1213246800.0,1183093200.0,Lakhdar Boumediene et al.,Petitioner,"George W. Bush, President of the United States, et al.",Respondent,"Lakhdar Boumediene, et al.",majority opinion,5.0,4.0,paul_d_clement,on behalf of the Respondents,seth_p_waxman,on behalf of the Petitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,minority,minority,,,,,,1
5140,2007.06-1204,Republic of Philippines v. Pimentel,06-1204,1205730000.0,1213246800.0,1196661600.0,Republic of the Philippines et al.,Petitioner,"Jerry S. Pimentel, temporary administrator of the Estate of Mariano J. Pimentel, et al.",Respondent,"Republic of the Philippines, et al.",majority opinion,7.0,2.0,edwin_s_kneedler,"on behalf of the United States, as amicus curiae, supporting the Petitioner",charles_a_rothfeld,on behalf of the Petitioner,robert_a_swift,on behalf of the Respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5141,2007.06-1221,Sprint/United Management Co. v. Mendelsohn,06-1221,1196661600.0,1204005600.0,1181538000.0,Sprint/United Management Company,Petitioner,Ellen Mendelsohn,Respondent,Sprint/United Management Company,majority opinion,9.0,0.0,dennis_e_egan,on behalf of the Respondent,paul_w_cane_jr,on behalf of the Petitioner,gregory_g_garre,on behalf of the United States as amicus curiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5142,2007.06-1265,"Klein & Co. Futures, Inc. v. Board of Trade of the City of New York",06-1265,1193634000.0,1198821600.0,1179723600.0,"Klein & Co. Futures, Inc.",Petitioner,Board of Trade of the City of New York et al.,Respondent,dismissal,dismissal - rule 46,9.0,0.0,andrew_j_pincus,on behalf of the Repondents,malcolm_l_stewart,"on behalf of the United States, amicus curiae supporting Petitioner",drew_s_days_iii,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,0
5143,2007.06-1286,Knight v. Commissioner of Internal Revenue,06-1286,1196143200.0,1200463200.0,1182747600.0,"Michael J. Knight, Trustee of William L. Rudkin Testamentary Trust",Petitioner,Commissioner of Internal Revenue,Respondent,,majority opinion,9.0,0.0,eric_d_miller,on behalf of the Respondent,peter_j_rubin,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,0
5144,2007.06-1287,"CSX Transportation, Inc. v. Georgia State Board of Equalization",06-1287,1194242400.0,1196748000.0,1180414800.0,"CSX Transportation, Inc.",Petitioner,Georgia State Board of Equalization et al.,Respondent,"CSX Transportation, Inc.",majority opinion,9.0,0.0,warren_r_calvert,on behalf of the Respondents,carter_g_phillips,on behalf of the Petitioner,douglas_hallward_driemeier,on behalf of the United States as amicus curiae supporting the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5145,2007.06-1321,Gómez-Pérez v. Potter,06-1321,1203400800.0,1211864400.0,1190696400.0,Myrna Gomez-Perez,Petitioner,"John E. Potter, Postmaster General",Respondent,Myrna Gomez-Perez,majority opinion,6.0,3.0,gregory_g_garre,on behalf of the Respondent,joseph_r_guerra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,minority,majority,,,,,,1
5146,2007.06-1322,Federal Express Corporation v. Holowecki,06-1322,1194328800.0,1204092000.0,1180933200.0,Federal Express Corporation,Petitioner,Paul Holowecki et al.,Respondent,,majority opinion,7.0,2.0,david_l_rose,on behalf of the Respondents,toby_j_heytens,on behalf of the United States as amicus curiae supporting the Respondents,connie_l_lensing,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,majority,majority,,,,,,0
5147,2007.06-1346,Ali v. Achim,06-1346,,1198735200.0,1190696400.0,Ahmed Ali,Petitioner,Deborah Achim et al.,Respondent,dismissal,dismissal - rule 46,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,none,none,none,none,none,none,,,,,,,none,none,,,,,,0
5148,2007.06-1413,MeadWestvaco Corp. v. Illinois Department of Revenue,06-1413,1200463200.0,1208235600.0,1190696400.0,"MeadWestvaco Corp., successor in interest to Mead Corp.",Petitioner,Illinois Department of Revenue et al.,Respondent,,majority opinion,9.0,0.0,beth_s_brinkmann,on behalf of the Petitioner,brian_f_barov,on behalf of the Respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,0
5149,2007.06-1431,"CBOCS West, Inc. v. Humphries",06-1431,1203487200.0,1211864400.0,1190696400.0,"CBOCS West, Inc.",Petitioner,Hedrick G. Humphries,Respondent,,majority opinion,7.0,2.0,paul_d_clement,"on behalf of the United States, as amicus curiae, supporting the Respondent",cynthia_h_hyndman,on behalf of the Respondent,michael_w_hawkins,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,majority,majority,,,,,,0
5150,2007.06-1456,Regalado Cuellar v. United States,06-1456,1203919200.0,1212382800.0,1192424400.0,Humberto Fidel Regalado Cuellar,Petitioner,United States,Respondent,Humberto Fidel Regaldo Cuellar,majority opinion,9.0,0.0,jerry_v_beard,on behalf of the Petitioner,lisa_h_schertler,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5151,2007.06-1457,Morgan Stanley Capital Group Inc. v. Public Utility District No. 1 of Snohomish County,06-1457,1203400800.0,1214456400.0,1190696400.0,Morgan Stanley Capital Group Inc.,Petitioner,"Public Utility District No. 1 of Snohomish County, Washington, et al.",Respondent,Morgan Stanley Capital Group Inc.,majority opinion,5.0,2.0,edwin_s_kneedler,"on behalf of Respondent Ferc, in support of the Petitioners",walter_e_dellinger_iii,on behalf of the Petitioners,christopher_j_wright,on behalf of Respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,majority,none,,,,,,,none,majority,,,,,,1
5152,2007.06-1463,Preston v. Ferrer,06-1463,1200290400.0,1203487200.0,1190696400.0,Arnold M. Preston,Petitioner,Alex E. Ferrer,Respondent,Arnold M. Preston,majority opinion,8.0,1.0,g_eric_brunstad_jr,on behalf of the Respondent,joseph_d_schleimer,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,minority,majority,majority,,,,,,,majority,majority,,,,,,1
5153,2007.06-1498,Warner-Lambert Co. v. Kent,06-1498,1203919200.0,1204524000.0,1190696400.0,"Warner-Lambert Co., LLC, et al.",Petitioner,Kimberly Kent et al.,Respondent,,equally divided,0.0,0.0,allison_m_zieve,on behalf of the Respondents,carter_g_phillips,on behalf of the Petitioners,daryl_joseffer,"on behalf of the United States, as amicus curiae, supporting the Petitioners",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,none,none,none,none,none,none,,,,,,,none,none,,,,,,0
5154,2007.06-1505,Meacham v. Knolls Atomic Power Laboratory,06-1505,1208926800.0,1213851600.0,1200636000.0,Clifford B. Meacham et al.,Petitioner,"Knolls Atomic Power Laboratory, aka KAPL, Inc., et al.",Respondent,Clifford B. Meacham,majority opinion,7.0,1.0,kevin_k_russell,,daryl_joseffer,,seth_p_waxman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,minority,majority,none,,,,,,,majority,majority,,,,,,1
5155,2007.06-1509,Boulware v. United States,06-1509,1199772000.0,1204524000.0,1190696400.0,Michael H. Boulware,Petitioner,United States,Respondent,Michael H. Boulware,majority opinion,9.0,0.0,john_d_cline,on behalf of the Petitioner,deanne_e_maynard,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5156,2007.06-1646,United States v. Rodriquez,06-1646,1200376800.0,1211173200.0,1190696400.0,United States,Petitioner,Gino Gonzaga Rodriquez,Respondent,United States,majority opinion,6.0,3.0,charles_a_rothfeld,on behalf of the Respondent,kannon_k_shanmugam,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,majority,,,,,,,majority,majority,,,,,,1
5157,2007.06-1666,Munaf v. Geren,06-1666,1206421200.0,1213246800.0,1197007200.0,Mohammad Munaf et al.,Petitioner,"Pete Geren, Secretary of the Army, et al.",Respondent,,majority opinion,9.0,0.0,joseph_margulies,"on behalf of Munaf, et al. and Omar, et al.",gregory_g_garre,"on behalf of Pete Geren, Secretary of the Army, et al.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,0
5158,2007.06-1717,Richlin Security Service Co. v. Chertoff,06-1717,1205902800.0,1212382800.0,1194933600.0,Richlin Security Service Company,Petitioner,"Michael Chertoff, Secretary of Homeland Security",Respondent,Richlin Security Service Company,majority opinion,9.0,0.0,brian_wolfman,on behalf of the Petitioner,anthony_a_yang,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
